Iteracion,Tasa llegada,Tasa servicio
3301,12,19.387456396664465
3302,19,19.993146563835193
3303,11,19.89075514252557
3304,12,19.66253235176196
3305,19,19.7787858397224
3306,15,19.32570960028392
3307,15,20.55537991720761
3308,12,19.197230795822048
3309,19,20.07436617442744
3310,19,19.39837401888544
3311,12,19.66084584582872
3312,23,19.359449093257886
3313,18,19.527561168521686
3314,15,18.830149626244257
3315,13,20.145096028738738
3316,16,20.07706116824709
3317,17,20.475666973029142
3318,12,18.61862324455045
3319,16,20.852140658842618
3320,17,20.714842387342888
3321,20,20.169243476396858
3322,25,19.46347211433026
3323,21,20.038419813182745
3324,14,20.596935269124646
3325,15,20.905530812509756
3326,12,19.9892937852256
3327,12,19.150183003964365
3328,7,20.588782500661335
3329,24,20.230949664764502
3330,7,19.67173849309835
3331,19,20.503179615516995
3332,14,19.915090619105047
3333,15,20.748287486365694
3334,16,19.6525685551104
3335,18,20.1449338588884
3336,16,21.399770119444458
3337,15,20.140515381840956
3338,11,20.64407078637477
3339,12,20.181188646119942
3340,11,20.600352833363075
3341,13,20.49506646759604
3342,15,20.08925055279243
3343,13,20.299387953982027
3344,14,20.403478988911196
3345,15,20.36234555826109
3346,20,19.55399428726038
3347,21,21.141707668988374
3348,21,22.16713082483588
3349,14,19.307052840539225
3350,17,20.43018084137483
3351,15,20.819582205717758
3352,18,19.51069743764476
3353,11,19.6481352580536
3354,22,20.83443953268812
3355,17,17.862400306783123
3356,20,20.642182799554575
3357,16,19.817245042906382
3358,21,19.75276602955609
3359,17,20.728100371246786
3360,7,19.81078907784517
3361,14,20.011486600428263
3362,13,21.0721994662141
3363,17,18.66573360251398
3364,20,19.883320662395498
3365,23,19.97940338454962
3366,20,21.14631753434243
3367,11,20.283148941751875
3368,20,20.783309473458814
3369,11,19.521597419298793
3370,17,21.25397109374148
3371,14,20.46706637807096
3372,21,19.478911666496842
3373,17,20.09215017425592
3374,24,21.14468361889518
3375,21,20.98879326227222
3376,27,20.263578135423984
3377,11,20.751934366901484
3378,19,19.624459953444727
3379,6,19.66882635402707
3380,12,19.283840324711385
3381,13,20.081616366485726
3382,14,20.9161499697032
3383,16,19.473245182939618
3384,11,19.081624685632626
3385,18,20.663717341675145
3386,20,19.140296055654773
3387,22,18.894809684456806
3388,12,19.99328846453802
3389,17,18.430452472838162
3390,8,20.70966697159281
3391,18,19.07635981743947
3392,14,20.16746857760627
3393,7,20.842089391474392
3394,20,20.83283793583867
3395,16,21.01324043378748
3396,16,19.393760972755135
3397,9,20.986389031120947
3398,18,19.346833986424464
3399,14,19.53849798332073
3400,18,20.461922813581314
3401,13,20.545326748425396
3402,11,20.096987210728745
3403,15,20.455455146753586
3404,22,21.560027249078068
3405,29,20.248622749800113
3406,23,20.308693620105608
3407,18,20.552074677608225
3408,15,20.644226786066923
3409,29,19.98065884391399
3410,16,19.781738308945183
3411,24,19.584559209680403
3412,16,20.19653725791815
3413,17,20.94071265233289
3414,21,19.795054856130502
3415,19,19.80055369986845
3416,15,20.392389557697086
3417,11,19.77401209072075
3418,13,19.59097641293048
3419,16,21.165551956301112
3420,16,19.664985308462974
3421,16,20.337234026704856
3422,18,20.790195563557514
3423,18,21.981086846371994
3424,14,18.8771113912039
3425,15,20.29253536312343
3426,9,20.075081505979057
3427,12,20.41847507872312
3428,19,21.151643308064827
3429,13,19.3024342387279
3430,19,21.226190554802965
3431,12,19.819367499909998
3432,19,19.863752290399617
3433,10,19.238681994718178
3434,10,20.57659718039101
3435,14,18.364753824681813
3436,13,20.4822860283003
3437,11,19.980885823269695
3438,10,20.876101070787435
3439,14,19.820049454718628
3440,11,20.777535938250224
3441,12,19.02757777276106
3442,21,19.027936570079138
3443,17,20.47095240209345
3444,23,19.04288678998206
3445,20,19.36771797090133
3446,15,20.048122080352584
3447,12,19.14128388285222
3448,25,20.374222938824232
3449,19,20.392351989967253
3450,15,20.702329162539918
3451,23,19.333017266884518
3452,14,19.931723668933298
3453,19,20.207853644833342
3454,16,19.92716370365297
3455,16,20.477692805980716
3456,13,19.48707600629125
3457,15,20.246028641465017
3458,19,19.042953421289464
3459,13,20.905963872116867
3460,12,19.66710462135499
3461,18,18.48194579317875
3462,17,18.52793733326109
3463,14,19.138498415875773
3464,13,20.503008339592018
3465,20,21.265790332352015
3466,12,20.159950788382556
3467,15,19.71718626413115
3468,14,18.43665556923449
3469,21,18.86992484221671
3470,16,18.887071441849113
3471,26,19.775323364975854
3472,11,20.860286259285502
3473,13,18.987723752704703
3474,15,19.878203977201018
3475,8,18.855048203626673
3476,19,21.259970058627594
3477,27,21.113436550617404
3478,16,19.784149095858126
3479,16,19.799537414242955
3480,20,19.290021300702747
3481,17,19.97998400077213
3482,21,19.914095954616585
3483,15,21.2467484419115
3484,16,21.13877575272025
3485,15,20.241422104566336
3486,21,18.777722034233562
3487,11,19.86010253675025
3488,24,20.489854040053213
3489,16,19.601382271027596
3490,14,20.160168439220847
3491,19,19.943469230045114
3492,17,19.97335263245401
3493,16,19.380744402492265
3494,18,20.491190549292806
3495,14,19.29163031844231
3496,17,20.29235993622208
3497,19,19.51797392669169
3498,17,20.268997809382483
3499,19,19.849597436360877
3500,18,20.33518028839194
3501,17,20.17247232793754
3502,15,20.305374099742163
3503,14,20.283104137252295
3504,15,20.357743966858003
3505,6,20.56794117700343
3506,16,19.896102180085055
3507,17,20.81537566850067
3508,17,21.063948857024293
3509,20,19.448244160327413
3510,15,20.633165996911302
3511,18,18.543319939514028
3512,17,19.4394592422674
3513,18,20.0569352870884
3514,10,21.77088948370991
3515,25,20.426366332500933
3516,16,20.19839543386831
3517,19,21.194435648763964
3518,14,18.901320091193945
3519,16,19.595739564540267
3520,29,18.667886411656983
3521,7,18.16696845007273
3522,14,20.883702370498803
3523,16,19.847017374003926
3524,27,19.12452950183124
3525,18,20.402864180895623
3526,15,20.023455002502047
3527,18,18.94485874132256
3528,21,18.84418127142493
3529,14,20.628537595184646
3530,20,19.172186604270063
3531,20,19.805435720187425
3532,12,20.73445292895463
3533,18,19.8078467654765
3534,16,20.02890866700282
3535,20,19.20510096700943
3536,21,20.59327362583274
3537,4,20.691657653222606
3538,17,19.812992732381833
3539,13,21.433338091230553
3540,24,19.660004449871455
3541,14,20.181512077724044
3542,16,19.507212734698918
3543,15,20.248658924017523
3544,15,20.007045465991936
3545,16,19.583841242250806
3546,15,18.942653146984824
3547,23,20.862862414750044
3548,18,20.066822570869753
3549,17,18.767499460909
3550,16,20.500719592864794
3551,12,19.773137327519315
3552,15,20.581314377856824
3553,27,18.987762889251226
3554,15,19.949987250866055
3555,9,20.658781061224857
3556,12,20.67271540751416
3557,13,21.08737289945867
3558,9,20.603715248072884
3559,9,20.62771273229528
3560,16,19.45839859932742
3561,15,20.01402046129897
3562,14,21.342699599142666
3563,14,20.159967479785255
3564,20,20.375223398651322
3565,13,20.597453097007612
3566,21,19.630344407616416
3567,13,19.936947947688175
3568,17,20.296510211052333
3569,15,19.47973178782057
3570,14,20.78568321256824
3571,22,20.012365272682104
3572,17,19.51784960544256
3573,16,18.990406480855594
3574,15,19.836052365404875
3575,14,19.559553997553166
3576,16,18.853557011534278
3577,9,21.11345106340146
3578,17,18.50754167311719
3579,16,20.030839083746468
3580,7,20.7905684704269
3581,14,21.21718653836776
3582,14,19.94149094273921
3583,28,19.63265374728179
3584,19,19.542912290251504
3585,16,20.113915592621016
3586,8,18.69509128892057
3587,16,18.047072456830044
3588,14,20.497439809464726
3589,17,20.397286363232976
3590,16,20.364975454116706
3591,11,20.874837880742508
3592,24,19.609222529010367
3593,17,20.551114458341843
3594,19,21.722029506733826
3595,11,19.781310192624602
3596,20,20.779172376318762
3597,13,19.679998825060196
3598,12,20.248131160801616
3599,16,20.359159806934105
3600,16,20.54003859530776
3601,15,19.500930436377825
3602,28,20.06540150400456
3603,21,20.890649468519705
3604,20,19.895317907241477
3605,16,20.82154860644115
3606,8,20.633289843635893
3607,16,18.983529062523633
3608,16,19.63365775074868
3609,16,20.50412131335385
3610,15,20.195814601784843
3611,19,20.256120998784535
3612,14,21.259902349441884
3613,18,20.758381836096014
3614,17,19.995751557074225
3615,18,20.08803242383315
3616,14,21.153891311844898
3617,20,20.37957744274141
3618,19,20.717668067778217
3619,14,19.406367498021922
3620,12,19.524662594531822
3621,20,20.74323496192261
3622,18,21.72433505674621
3623,13,20.64258464051044
3624,17,20.088569174542194
3625,22,19.520873123862515
3626,16,20.654787987370515
3627,15,19.815929295421807
3628,17,18.73517963523125
3629,15,20.0988490277479
3630,20,19.530520087499287
3631,17,20.50493284170365
3632,16,18.24270615620583
3633,15,19.94971041730882
3634,7,19.675109097861526
3635,18,20.641508732685857
3636,7,19.83317865995388
3637,18,19.225324306190792
3638,15,20.164289681455962
3639,20,20.145220403013568
3640,16,19.738268449093738
3641,17,19.399774365952233
3642,14,21.481458487552576
3643,14,19.844107988335182
3644,16,20.09940703021355
3645,20,19.779203274838494
3646,13,19.47909396701216
3647,19,20.326280250695287
3648,18,19.137297815435968
3649,18,19.7653881398682
3650,22,18.945681311712658
3651,13,19.829569693789885
3652,13,19.50545098251284
3653,19,20.8744776669446
3654,13,19.84132816938863
3655,18,19.0308127546345
3656,12,19.2209828318575
3657,15,20.07083175645583
3658,15,21.009699304650752
3659,12,19.473299651149603
3660,12,20.536585714042186
3661,22,20.124684663233957
3662,10,19.488648311148587
3663,19,20.01992357925821
3664,12,20.104951282961252
3665,16,19.205721805576243
3666,15,20.341232736543823
3667,14,19.203852094380853
3668,16,20.415242533152252
3669,15,20.40533341673763
3670,24,20.135310429629616
3671,19,19.032030476730146
3672,14,20.14389985356665
3673,22,20.760911221560825
3674,10,20.356623503275735
3675,15,20.013617283434026
3676,8,19.037163436288335
3677,11,19.356023437009036
3678,19,18.264792879897712
3679,20,18.972443844858482
3680,16,19.310338353085143
3681,16,19.173833472440222
3682,11,19.83085624949089
3683,14,19.563089919381806
3684,14,21.745585805398868
3685,12,19.102950876246013
3686,11,21.062233199281515
3687,10,20.434092750825254
3688,10,19.57861669843279
3689,18,21.25950199438876
3690,9,19.149012055670216
3691,18,20.247166006724335
3692,9,20.970680292897406
3693,18,19.685687963702712
3694,18,18.805184919153866
3695,15,18.563759113086896
3696,14,20.113067446267188
3697,21,19.837219674244395
3698,8,21.599070885485673
3699,15,20.64090507914006
3700,19,20.338997171729822
3701,13,19.667672093000377
3702,12,18.647874948387347
3703,17,19.015735151957067
3704,12,19.91423834140582
3705,12,19.418705287535435
3706,16,20.309591048963437
3707,17,19.8382847039457
3708,23,19.77964677497458
3709,22,21.304252844922562
3710,13,19.108581409333507
3711,20,20.183128183356143
3712,18,20.789539536731755
3713,10,22.58642944713473
3714,19,19.342507339672437
3715,14,21.25568944477625
3716,19,19.246496681293937
3717,24,19.645409915228615
3718,16,18.643709412638437
3719,20,19.451565924700585
3720,16,20.941585045094676
3721,17,19.773425117991504
3722,16,19.52552619355786
3723,19,21.057525978712523
3724,10,20.022835707911774
3725,12,19.408089464019714
3726,15,20.101884043584754
3727,4,18.925874476842317
3728,12,19.98675898118385
3729,16,21.082149181752815
3730,18,19.21614120996617
3731,19,19.702503437057555
3732,19,19.565204674900794
3733,17,19.47916798332746
3734,16,19.31734898356036
3735,21,19.894829517903723
3736,14,20.637654157504112
3737,20,20.83658650830984
3738,20,19.985077205624844
3739,15,20.820362964498077
3740,17,21.117952294054767
3741,10,19.672199789220485
3742,20,19.50978741177173
3743,16,19.844246413007276
3744,22,20.461479393525167
3745,22,19.75909634636872
3746,16,20.558231611317506
3747,11,19.836310274541777
3748,18,19.685771058139895
3749,19,17.992324364411413
3750,14,21.184242990714782
3751,18,20.561934780732514
3752,14,19.919401816690815
3753,16,19.724797722011036
3754,14,20.66627644843572
3755,13,20.072578692404115
3756,18,17.985770759426938
3757,17,20.101676719381725
3758,13,21.11630136716997
3759,21,20.867517087342403
3760,20,20.585998620188725
3761,15,21.08161547933555
3762,11,19.254572490661396
3763,17,21.54449243618135
3764,12,20.228555067943642
3765,18,21.319338155633787
3766,22,21.06389447691947
3767,13,19.037767203612546
3768,20,20.4622800485134
3769,22,19.55830380803598
3770,22,20.45274970219198
3771,15,19.545593713428595
3772,12,20.894141039488407
3773,12,19.568529709135046
3774,22,19.433313018255237
3775,18,19.869809442767036
3776,18,20.28283024468526
3777,11,19.43180198226468
3778,14,21.074255006774596
3779,16,19.684229647255552
3780,18,18.953177485954008
3781,18,20.074834374275714
3782,14,18.807061936520977
3783,6,20.49246177458055
3784,15,20.533372942164444
3785,17,19.182277709143996
3786,21,20.102431549097425
3787,15,19.4867874204958
3788,21,20.025921706238563
3789,20,18.662620799019603
3790,19,19.924918821246244
3791,21,21.13600700604726
3792,15,20.339483501397623
3793,14,19.088384216837127
3794,18,19.798662938975717
3795,19,19.7227999532122
3796,13,19.424800214526222
3797,18,20.17376650864519
3798,28,19.417427455877455
3799,21,19.195329503591175
3800,26,20.359878823660356
3801,20,19.75557485474501
3802,14,20.59276955709153
3803,22,20.375837546118998
3804,15,20.7104448291628
3805,20,19.461413568585485
3806,10,18.67286196472874
3807,17,19.109060662600275
3808,13,19.572157006460674
3809,20,20.693512763141474
3810,17,21.51269112571167
3811,12,19.24410847581191
3812,13,20.61214911234939
3813,17,20.544136976143736
3814,18,19.25022959741462
3815,7,19.659952299168108
3816,17,18.60160024299875
3817,12,19.842047718533927
3818,13,22.057987798516727
3819,16,19.886650787898844
3820,10,19.327555088037354
3821,10,20.138570177370077
3822,17,20.485379114694325
3823,16,19.31501630749856
3824,17,19.552353526977072
3825,17,20.576524839110263
3826,7,19.850725757764263
3827,12,18.779273074784292
3828,19,19.77115691405782
3829,19,19.973323218113975
3830,20,19.70917975020934
3831,19,19.859861321887905
3832,28,20.28230297749733
3833,18,21.094352221211032
3834,17,20.669530319373585
3835,15,20.574356225667625
3836,21,20.11133578731083
3837,14,20.561688548896136
3838,14,20.120330117155138
3839,14,20.01779560767839
3840,19,19.230840838855986
3841,14,20.391713223929177
3842,15,19.292947279083858
3843,14,20.367375978011992
3844,24,19.897330782813672
3845,18,20.661135219034357
3846,12,20.586843676746707
3847,12,21.136648236262808
3848,23,21.006017213882483
3849,18,20.72194554815386
3850,16,20.24603684556028
3851,23,19.91515126598658
3852,16,20.726536624058806
3853,10,19.940203980794124
3854,17,19.61717768663861
3855,16,19.504241757986215
3856,16,20.370570406641292
3857,17,19.399367776032737
3858,10,20.382268911994576
3859,19,19.931532032298197
3860,12,20.165323527741364
3861,13,20.118566031895806
3862,16,19.126762384618896
3863,10,20.881880345943394
3864,14,20.25518347790027
3865,18,19.874790055568248
3866,23,21.06184551141346
3867,15,20.098045265705775
3868,23,20.10185385731011
3869,15,20.198126218066285
3870,13,21.198861920994762
3871,17,20.0721616734024
3872,16,21.09552872251537
3873,15,20.415323588852914
3874,19,19.411151810099618
3875,11,19.831277119205517
3876,11,20.58575975425892
3877,9,19.5856405826653
3878,18,19.255778984328128
3879,15,20.140026426126482
3880,21,19.934443242839016
3881,15,19.38865035681671
3882,20,20.397517725814264
3883,13,19.75150176990477
3884,14,19.083690056498362
3885,21,19.397554572813053
3886,16,20.490286175093832
3887,19,19.94094390580641
3888,15,20.337607796229147
3889,15,20.382118777175016
3890,26,21.02161190063692
3891,17,20.45830583834727
3892,13,19.84873453566666
3893,21,20.118741485467584
3894,14,20.248950285096367
3895,18,19.745671461566765
3896,8,22.025235465248564
3897,20,20.3943456283624
3898,17,19.54487914475848
3899,16,20.1242837406631
3900,15,20.039249134622263
3901,24,21.197943421135843
3902,13,20.8197623255651
3903,24,20.602818488654254
3904,12,18.7816263320453
3905,12,19.97862722315788
3906,13,20.512962046266345
3907,13,20.585477423717325
3908,17,19.6327534432167
3909,16,20.885440793098155
3910,14,20.95598591922783
3911,24,19.491958935229885
3912,20,19.418318717916893
3913,12,18.571289413978143
3914,20,18.059475562534157
3915,17,20.28503887402627
3916,14,19.452696847491268
3917,19,19.836734915450396
3918,12,20.714211216263795
3919,13,19.241741399700558
3920,15,21.30915423212724
3921,15,21.37818156955157
3922,18,18.853647178366792
3923,12,19.301522862585642
3924,19,20.228936117817618
3925,19,20.48629021867009
3926,14,21.060282326136537
3927,17,19.037896767779763
3928,20,18.962533580578658
3929,21,19.833840120919497
3930,21,20.913735329009516
3931,11,20.35085729262785
3932,15,19.89643284176138
3933,11,21.448078750535164
3934,14,21.16168732905137
3935,10,19.7936080755511
3936,12,19.653041206436896
3937,14,20.731141257280154
3938,20,19.404220503554203
3939,8,21.425037789893924
3940,16,19.108756506561765
3941,15,19.467773427005497
3942,19,20.24370162560132
3943,22,20.83600865422254
3944,16,19.947091710905287
3945,17,18.55730158108242
3946,18,20.389217959350276
3947,15,20.26084121497048
3948,25,18.744383772383426
3949,6,19.695276509706936
3950,18,21.13837073057982
3951,17,20.766970819656635
3952,10,20.16528572975182
3953,17,19.47707514704553
3954,16,20.67868449070279
3955,22,20.471548580591914
3956,18,20.661418544935763
3957,14,20.211752044376595
3958,13,21.36310410295291
3959,15,19.974873559773176
3960,12,20.066111872456396
3961,15,21.472719550998708
3962,14,19.594177698494576
3963,14,19.59897710166444
3964,22,20.4469981022747
3965,14,20.33039819945755
3966,12,20.976274199553856
3967,13,19.20866866064938
3968,23,20.095240377879605
3969,15,19.01564193743703
3970,10,19.90552340105581
3971,14,20.41109508108523
3972,17,19.121031429632648
3973,13,20.054269476127
3974,20,20.20691185882025
3975,14,20.394677013861973
3976,18,19.79599956837728
3977,18,19.180108970582467
3978,16,20.894095158162383
3979,12,18.686002242323433
3980,12,19.891478623976987
3981,18,19.863280589643313
3982,15,18.83872228869415
3983,9,19.86844073170633
3984,10,20.108493664398416
3985,15,19.855832777148205
3986,16,19.45489730511848
3987,11,19.414592123547536
3988,20,18.477343996904374
3989,14,20.378255350040188
3990,13,19.062753326542765
3991,19,20.287977099897567
3992,15,19.10728397726752
3993,22,19.848706519297867
3994,20,20.474865810452393
3995,17,20.58101569322764
3996,16,21.079246200872596
3997,14,18.7547653059393
3998,14,20.029100686674187
3999,9,19.72834359687715
4000,12,20.397030368133514
4001,8,19.605234756690617
4002,18,19.45045839761832
4003,18,19.983002416599653
4004,20,19.809385916448477
4005,12,22.040428672233926
4006,14,19.72470184372429
4007,13,20.259850939322465
4008,20,18.938061448434276
4009,19,19.397471027429983
4010,15,19.45597491753559
4011,19,21.968522332163865
4012,24,20.80050309856828
4013,12,20.232364429097057
4014,21,20.353646646481028
4015,16,19.83209021255161
4016,19,19.80760441725275
4017,21,19.157722663422327
4018,19,20.127545853398697
4019,13,20.288954790087057
4020,18,20.88896149874878
4021,14,21.43433261153932
4022,16,19.99386449006192
4023,16,20.163672257585734
4024,18,19.595069195782646
4025,13,20.084338861011265
4026,11,19.763555356431233
4027,13,19.973593735142448
4028,18,19.87404576899839
4029,14,20.458988416834266
4030,18,20.18250705843973
4031,17,19.37187505241586
4032,20,20.335429812819033
4033,11,20.251192765114993
4034,16,21.138906726658153
4035,17,18.92450969549214
4036,22,20.857093111576333
4037,16,19.07529155930782
4038,12,19.993197635884723
4039,14,19.347639120529674
4040,19,20.13556840790967
4041,22,19.216356198062897
4042,27,21.79138154202421
4043,16,20.68959381001381
4044,14,19.957626816534535
4045,21,20.031584445668692
4046,14,19.723659216105172
4047,15,21.646915162624783
4048,16,20.009846596630364
4049,14,18.945247714996622
4050,21,19.344194492998717
4051,9,20.17105355169039
4052,21,19.521736222395738
4053,18,18.37829092912078
4054,16,18.281207185663693
4055,24,19.73860035295545
4056,13,20.99634917095901
4057,17,19.45899830184468
4058,20,19.701206971414777
4059,18,21.243852403509315
4060,15,19.39920052457861
4061,10,19.20620475801559
4062,9,20.769272653305066
4063,14,20.238555640761724
4064,19,20.346378997034723
4065,21,20.80734405247591
4066,15,19.998497201085165
4067,19,20.26684098182898
4068,16,20.562467803837894
4069,11,19.650359461134734
4070,12,19.52882663432832
4071,13,19.308082957452942
4072,15,20.604683139046443
4073,16,19.638314169888154
4074,16,20.47261764388402
4075,25,19.608254907147362
4076,17,21.00804036051446
4077,14,20.36195531615233
4078,19,20.68527293505566
4079,20,19.889315410916314
4080,12,21.118064049583552
4081,18,21.05498481970358
4082,18,19.336836094924962
4083,19,21.111067300190555
4084,14,20.494829036626598
4085,15,20.804615383680872
4086,17,20.20499659672498
4087,10,20.06613592312174
4088,26,20.14855700007105
4089,16,19.23541668382165
4090,15,19.496626219240184
4091,12,20.5708106029474
4092,20,19.47007968398549
4093,18,18.217538747941763
4094,20,19.233201492928103
4095,20,19.74192378406829
4096,10,20.083883190290514
4097,16,19.733806404094963
4098,19,19.556520508429024
4099,22,21.280260826830585
4100,14,19.697840640458377
4101,11,20.902231430835144
4102,17,20.832901144451963
4103,20,20.560126859716714
4104,14,19.31421959672841
4105,9,20.409356238040836
4106,18,18.96287484021238
4107,14,18.630004888896345
4108,16,18.502159696423274
4109,22,20.675175954485855
4110,15,21.06578470173742
4111,8,19.766555522297075
4112,18,19.614457705569944
4113,12,20.775535654178782
4114,11,20.907988979679924
4115,16,20.032598862928843
4116,17,18.76706406144516
4117,14,20.757969012187342
4118,9,20.47441354855669
4119,17,19.85206825587343
4120,8,20.9155321642139
4121,11,19.84400492351612
4122,24,20.466064115401895
4123,20,22.06978818716371
4124,12,19.919150977228853
4125,18,21.764252434230677
4126,13,18.176066698018808
4127,21,19.182450835105797
4128,11,20.20514316158898
4129,14,20.183248599890007
4130,21,20.135647304608085
4131,20,21.003953984663752
4132,17,20.75813484404406
4133,14,21.0092104985058
4134,19,18.3311322563001
4135,26,19.436023660715882
4136,22,18.500512704256572
4137,20,19.30098743796235
4138,16,19.80000909886493
4139,12,18.641380068545985
4140,19,20.767153324614352
4141,17,19.87751587228865
4142,16,19.494904435511987
4143,18,19.700416936322465
4144,23,19.45204159491379
4145,18,19.960799530591387
4146,14,19.93304828271638
4147,14,20.24842713174319
4148,18,19.649144925108647
4149,19,20.061653749862707
4150,7,19.031543096935305
4151,14,20.047272573686364
4152,13,19.706040221994996
4153,15,19.493198440158718
4154,21,20.95404305348235
4155,15,20.22766008675921
4156,15,19.853613177022698
4157,20,19.848133550896307
4158,16,20.615661757479145
4159,14,20.571024671570814
4160,18,18.627521805146337
4161,13,20.401847324709312
4162,12,20.176248891914277
4163,9,20.968581929156546
4164,19,20.22590750153439
4165,17,20.16774234855114
4166,16,19.859186003337154
4167,14,20.662435971592632
4168,18,19.526017372741922
4169,11,20.246839180138657
4170,16,19.060619668855924
4171,10,19.24544686595286
4172,14,20.02431216547054
4173,12,21.06542142552075
4174,17,19.843664507087503
4175,12,18.880270336082695
4176,22,20.41949693224139
4177,10,20.272991646715646
4178,26,19.679128196693885
4179,17,19.674381619552413
4180,19,18.628711772131144
4181,16,19.403201345794358
4182,15,19.883891451634682
4183,19,19.279846783267157
4184,10,19.252599763597868
4185,15,20.025532576932513
4186,11,21.45930475891422
4187,29,20.087787629063133
4188,15,20.27018198635674
4189,11,20.119929951005055
4190,22,21.12149236077518
4191,18,19.740565820338915
4192,18,20.31877769771037
4193,18,19.389639146864045
4194,11,20.47676904288513
4195,18,20.684426865218423
4196,11,20.320064502634498
4197,18,19.045424509031978
4198,12,20.147394685122407
4199,17,17.92973082479729
4200,7,20.01498683224928
4201,17,20.811600281670582
4202,17,21.280887931194496
4203,13,19.85811085416183
4204,17,20.17072641793809
4205,17,21.410091747478177
4206,25,19.954546021322965
4207,17,20.57666516246093
4208,13,20.779749106871872
4209,21,18.55735216612877
4210,16,19.7848922079967
4211,14,20.507284181418573
4212,12,19.187402056772132
4213,9,20.296287961352316
4214,13,20.30544522914092
4215,12,19.073299115442484
4216,18,20.06951703089346
4217,15,18.677955834756485
4218,18,20.35446728910582
4219,11,19.32318977841001
4220,13,20.07319687617148
4221,9,18.97947541932715
4222,15,21.26249563980148
4223,17,19.06496018085478
4224,21,19.946144383118515
4225,17,20.30257569610752
4226,12,18.762145095847934
4227,15,19.334974275972797
4228,19,20.472539047675635
4229,17,19.811234306031526
4230,8,20.36815226962498
4231,8,19.003455690615844
4232,15,20.51330534600951
4233,18,20.49290687688928
4234,22,20.292229008194784
4235,18,19.544970073166287
4236,15,18.574005366305208
4237,19,19.68317845614298
4238,20,20.43032351271077
4239,14,20.364999551886307
4240,11,18.547941793797122
4241,15,20.25790853865011
4242,16,19.370462842539805
4243,17,20.550678035745722
4244,24,19.431559413193764
4245,8,21.158159581207176
4246,20,20.393808066928234
4247,21,20.4318978933088
4248,17,18.890344784244306
4249,13,20.090906880456814
4250,27,20.20374300333794
4251,14,20.123277731009424
4252,20,20.612367606643964
4253,16,20.47076094426324
4254,13,19.82032975417639
4255,14,19.5098796330763
4256,21,20.323652236987332
4257,15,20.025821083588795
4258,22,20.40996399243457
4259,10,19.535659655813497
4260,18,21.678881943491888
4261,18,20.737864452565177
4262,14,19.446581637582753
4263,15,19.588842927102665
4264,20,20.80403751087531
4265,15,20.064791103471034
4266,10,19.76693924913114
4267,17,21.46043656025879
4268,23,19.063858651098993
4269,12,20.15878449672785
4270,19,21.063332964007014
4271,13,20.385349502332012
4272,19,20.124957515651616
4273,22,20.058679162924378
4274,10,20.454685852247483
4275,14,20.467923262943426
4276,15,19.483601429743615
4277,10,19.438316108909575
4278,16,21.15811704916667
4279,11,20.410088659979277
4280,20,19.278664289171534
4281,16,19.95259501679702
4282,18,20.3703454304613
4283,16,19.892005228717114
4284,25,19.242197786716474
4285,24,19.80147459828941
4286,14,20.535310255097045
4287,22,21.525557211576725
4288,14,21.057129713014895
4289,17,19.566416135850194
4290,10,19.244530587242004
4291,13,21.440017165770698
4292,15,20.416275353521453
4293,11,20.47781404202569
4294,17,19.992583025303187
4295,13,20.988010976712395
4296,13,20.356611859672455
4297,20,19.47142982058307
4298,16,20.31419891353131
4299,15,18.822348178685203
4300,16,18.732573073835244
4301,12,21.70372270092669
4302,9,18.98996073848359
4303,22,19.399678726327323
4304,19,19.67865935741085
4305,16,19.833690824004446
4306,15,20.01878336778808
4307,18,19.753652354161396
4308,11,19.723450318412247
4309,10,19.076599784806884
4310,10,19.99625933168609
4311,13,21.448387321683164
4312,17,19.936810685055924
4313,13,20.042756471359382
4314,9,19.602779389234005
4315,16,19.491353691632064
4316,19,19.692737091620394
4317,15,20.3071900027113
4318,15,19.904677164004386
4319,17,20.25350688981128
4320,8,20.38579087251691
4321,14,19.472408460400526
4322,20,18.852180231599394
4323,25,19.69693441846067
4324,14,18.8016397611234
4325,18,20.442252158533858
4326,19,19.752588428355867
4327,7,20.628179040401598
4328,8,19.714585414822032
4329,18,20.543884741176605
4330,10,20.524371992464
4331,23,19.528739197599705
4332,16,19.802338214224367
4333,11,18.835245171947857
4334,18,18.9739219935395
4335,14,19.61467602365775
4336,23,17.845070652770197
4337,15,20.129133611932254
4338,15,20.351744766487485
4339,18,20.458559436959344
4340,13,19.45285027592643
4341,17,19.64908338968586
4342,11,19.781853623610616
4343,5,19.04163230791265
4344,12,19.357228873589243
4345,20,20.1322073009943
4346,16,20.580648007684417
4347,24,19.3893696236064
4348,19,19.40914828939304
4349,20,19.849084030593183
4350,23,18.40929724328064
4351,17,19.54125630506315
4352,15,20.285079416572344
4353,23,20.113960937346587
4354,23,20.709271802163467
4355,13,19.554588962390294
4356,16,20.223355521858775
4357,15,20.98310117219361
4358,14,20.34758852088299
